STDR_YYQU_CD,SIGNGU_CD,SIGNGU_CD_NM,MT_AVRG_INCOME_AMT,INCOME_SCTN_CD,EXPNDTR_TOTAMT,FDSTFFS_EXPNDTR_TOTAMT,CLTHS_FTWR_EXPNDTR_TOTAMT,LVSPL_EXPNDTR_TOTAMT,MCP_EXPNDTR_TOTAMT,TRNSPORT_EXPNDTR_TOTAMT,EDC_EXPNDTR_TOTAMT,PLESR_EXPNDTR_TOTAMT,LSR_CLTUR_EXPNDTR_TOTAMT,ETC_EXPNDTR_TOTAMT,FD_EXPNDTR_TOTAMT
20221,11260,중랑구,2598785,6,55422406000,17804278000,1057725000,1303723000,10374268000,3927081000,2402584000,1341401000,3124233000,2325559000,11761554000
20221,11320,도봉구,2785111,6,41451493000,13527721000,612087000,966297000,5804505000,4608659000,2019193000,751490000,2459774000,1523239000,9178528000
20221,11410,서대문구,3417706,7,133884343000,14915620000,930990000,829780000,91376614000,2517976000,2842057000,1081879000,3121787000,2721315000,13546325000
20221,11470,양천구,3796034,8,264194023000,26303705000,1098862000,1244964000,17366090000,7162484000,10970263000,1313471000,180424436000,3197002000,15112746000
20221,11200,성동구,3734499,7,72285116000,19280536000,2047265000,1252853000,11876958000,6718420000,3397131000,1591332000,4104161000,3457351000,18559109000
20221,11380,은평구,2912739,6,73677548000,20776228000,3153677000,1763612000,16320763000,3797412000,3920275000,1554383000,3845742000,2961503000,15583953000
20221,11650,서초구,4912401,9,596366895000,20047365000,3612248000,15315204000,74614128000,5998865000,11810796000,2981410000,251367750000,176561864000,34057265000
20221,11290,성북구,3281773,7,66493355000,20306122000,1343195000,1087707000,8708988000,5407805000,3604479000,1261555000,6368722000,2654477000,15750305000
20221,11215,광진구,3192971,7,74897944000,18667844000,2616799000,1848391000,11151625000,5411447000,2806607000,2591745000,5274123000,3621497000,20907866000
20221,11350,노원구,3195375,7,103436633000,36467624000,1183247000,1659608000,15566506000,3519815000,7411229000,1696197000,12347882000,4008264000,19576261000
20221,11440,마포구,3832436,8,1002806919000,27160737000,5648608000,2756122000,16447610000,3288881000,7669009000,4661471000,889528064000,7479184000,38167233000
20221,11500,강서구,3160623,7,176633491000,31485472000,4582565000,2153919000,46849008000,20998633000,5489794000,2456415000,20928106000,15474868000,26214711000
20221,11590,동작구,3454170,7,144887601000,22242039000,788341000,1121267000,14465406000,77861147000,3585845000,1410144000,5142503000,2872736000,15398173000
20221,11110,종로구,3725859,7,312455980000,12406032000,7067154000,1502402000,18482448000,1707475000,5579478000,2243161000,160180484000,74347538000,28939808000
20221,11305,강북구,2547460,6,49010261000,14005816000,1157593000,1088000000,9101246000,3452370000,1369662000,1550046000,3084747000,2375150000,11825631000
20221,11620,관악구,2771927,6,96838207000,28019445000,2236083000,1665405000,14446829000,2651000000,13743302000,2853872000,5639110000,3868973000,21714188000
20221,11710,송파구,3995905,8,173830835000,38392077000,6126862000,4694465000,37568641000,9821978000,9161632000,3273866000,25237188000,6950171000,32603955000
20221,11740,강동구,3292857,7,161549791000,21919971000,1695483000,1610120000,17292640000,3232988000,5173409000,1510421000,88598704000,3053044000,17463011000
20221,11230,동대문구,3030256,7,78353536000,25597256000,1847523000,1494029000,20085225000,6087111000,2299044000,1044729000,3584299000,1910414000,14403906000
20221,11560,영등포구,3604887,7,254923654000,26746765000,3563170000,2402364000,18227018000,93621182000,2871977000,2443961000,35816623000,36788730000,32441864000
20222,11650,서초구,4912401,9,598441821000,23187406000,5227028000,15150583000,63343874000,7962435000,12840467000,6085346000,237727811000,179209536000,47707335000
20222,11710,송파구,3995905,8,202034324000,40470233000,8003647000,4869455000,37808326000,12115478000,9615374000,5932890000,29721810000,8478780000,45018331000
20222,11140,중구,3513603,7,2348943004000,40471012000,8579349000,7497707000,13073571000,390635739000,26632576000,3518914000,1783410100000,42799430000,32324606000
20222,11470,양천구,3796034,8,280100665000,26343841000,1641710000,1323641000,18828206000,8885354000,11621107000,2441415000,186232196000,3665849000,19117346000
20222,11215,광진구,3192971,7,95321176000,20801530000,3790734000,1904223000,11953028000,7242451000,2899781000,5066604000,6484768000,5829369000,29348688000
20222,11530,구로구,2994059,7,1268332105000,25788445000,1758214000,2194615000,20830241000,3532403000,3344476000,3264997000,1184032204000,2854208000,20732302000
20222,11560,영등포구,3604887,7,269499388000,27737422000,5056817000,2807473000,20310190000,83948553000,3100492000,5121028000,39822581000,37778623000,43816209000
20222,11740,강동구,3292857,7,162928637000,22876888000,2459797000,1825294000,18840562000,4065371000,5418329000,3086264000,78149029000,3619522000,22587581000
20222,11230,동대문구,3030256,7,91254964000,27084878000,3071229000,1876379000,20652162000,7539867000,2484679000,2285272000,4529512000,2212449000,19518537000
20222,11410,서대문구,3417706,7,140393513000,16219008000,1452173000,970939000,87764401000,3084439000,3261893000,2023874000,4043087000,3192219000,18381480000
20222,11500,강서구,3160623,7,215707376000,33619602000,6617151000,2424645000,51641500000,29823381000,5982122000,5263988000,27292715000,17758394000,35283878000
20222,11545,금천구,2632285,6,72235124000,15903659000,17406528000,1125198000,8408648000,4655664000,1328112000,1988201000,6113829000,2052245000,13253040000
20222,11200,성동구,3734499,7,86802390000,21391939000,3601318000,1751522000,12382361000,7620318000,2680933000,2982882000,5015201000,4112926000,25262990000
20222,11290,성북구,3281773,7,80163306000,21876181000,2011131000,1167602000,9501184000,6834474000,3382892000,2598275000,7718996000,3130255000,21942316000
20222,11320,도봉구,2785111,6,47905409000,14118452000,935474000,1073468000,6170347000,5182000000,1975688000,1574090000,2964296000,1717783000,12193811000
20222,11680,강남구,4943841,9,2514232842000,41023896000,37236809000,10412783000,137717096000,31679223000,31206345000,12253585000,1218535191000,906533025000,87634889000
20222,11260,중랑구,2598785,6,65174984000,18710476000,1539473000,1628390000,10449895000,4900607000,2556748000,2913471000,3901257000,2600238000,15974429000
20222,11350,노원구,3195375,7,120659822000,39843731000,1765963000,1768101000,16589391000,4466306000,7657460000,3418921000,14465136000,4530274000,26154539000
20222,11590,동작구,3454170,7,175064220000,23197080000,1230153000,1432546000,15657651000,96245702000,4029476000,2803601000,6059551000,3396531000,21011929000
20222,11170,용산구,3971498,8,247566981000,124409425000,3132268000,17884962000,5107776000,2835808000,1365467000,4802967000,26956978000,29730668000,31340662000
20222,11110,종로구,3725859,7,319684264000,15323416000,5083428000,1701958000,20090762000,4149007000,2838203000,4680803000,146420730000,78042322000,41353635000
20222,11305,강북구,2547460,6,59668097000,15043312000,1855316000,1195188000,9983839000,3896264000,1426567000,3254923000,4030551000,2808139000,16173998000
20222,11380,은평구,2912739,6,85688627000,21398527000,4582307000,1954829000,17198457000,4694734000,4090448000,3127922000,4817835000,3405190000,20418378000
20222,11440,마포구,3832436,8,1014670198000,30922115000,7983776000,2862872000,18533463000,4493515000,8279231000,9125676000,872336465000,8782962000,51350123000
20222,11620,관악구,2771927,6,112018961000,28969820000,3484651000,1648768000,15118915000,3309843000,14118457000,5525659000,6652733000,4462222000,28727893000
20223,11200,성동구,3734499,7,86993149000,22480550000,3536751000,1867890000,13030262000,7615984000,2628722000,2869219000,4594318000,4183482000,24185971000
20223,11215,광진구,3192971,7,96756574000,21648548000,3109480000,2009802000,12331098000,7406206000,3168323000,4982018000,7196460000,6136457000,28768182000
20223,11545,금천구,2632285,6,69642390000,16904586000,13575571000,1362832000,8455782000,4621565000,1420991000,2031755000,5941245000,2047699000,13280364000
20223,11620,관악구,2771927,6,114586309000,30482347000,2782595000,2073756000,15516690000,3496558000,14236558000,5597541000,6892978000,4533797000,28973489000
20223,11680,강남구,4943841,9,2667613821000,42323846000,34635475000,9470704000,133218984000,32395654000,41253858000,12193111000,1331330887000,942702525000,88088777000
20223,11290,성북구,3281773,7,79708088000,22239070000,1592038000,1192278000,9702405000,7203620000,4052100000,2547641000,7384244000,3041712000,20752980000
20223,11230,동대문구,3030256,7,90621786000,27840993000,2328972000,1869126000,20673699000,6997328000,2636056000,2323734000,4618940000,2280437000,19052501000
20223,11305,강북구,2547460,6,59860658000,15571510000,1522882000,1235723000,9834821000,4286568000,1583863000,3216834000,3746179000,2475023000,16387255000
20223,11320,도봉구,2785111,6,48901854000,15010234000,685449000,1081916000,6372089000,5347340000,2197864000,1540170000,2963926000,1802715000,11900151000
20223,11260,중랑구,2598785,6,66289086000,19585463000,1064732000,1782883000,10896512000,5169188000,2665497000,3057801000,3877669000,2610041000,15579300000
20223,11500,강서구,3160623,7,219155544000,35120566000,6184616000,2422551000,52871066000,31975828000,6339514000,5114748000,26680713000,17067310000,35378632000
20223,11350,노원구,3195375,7,119091709000,38984842000,1351208000,1712624000,16985492000,4562505000,8575408000,3351846000,13673661000,4590630000,25303493000
20223,11470,양천구,3796034,8,107154484000,27592273000,1218588000,1401570000,19032464000,7629716000,13469800000,2494599000,11509246000,3570241000,19235987000
20223,11140,중구,3513603,7,2426061667000,41075245000,7566039000,7996972000,13043303000,392376606000,26433791000,3359469000,1859088642000,43276898000,31844702000
20223,11380,은평구,2912739,6,86391199000,21439676000,4282043000,2129962000,17864427000,4777879000,4466189000,3165518000,4733700000,3269527000,20262278000
20223,11440,마포구,3832436,8,1066484186000,32149131000,7964227000,2862577000,18223356000,4541790000,8905976000,9566086000,922736468000,8533194000,51001381000
20223,11560,영등포구,3604887,7,234044561000,29947889000,4168451000,2939577000,20712250000,49476432000,3427911000,5002169000,36587791000,38280863000,43501228000
20223,11110,종로구,3725859,7,306941223000,15622624000,4275375000,1536890000,19825463000,4051992000,5026533000,4719540000,131785809000,79709262000,40387735000
20223,11590,동작구,3454170,7,179657140000,23232009000,933136000,1487412000,16187887000,100380016000,4380509000,2710537000,6355801000,3509823000,20480010000
20223,11650,서초구,4912401,9,581156444000,23664959000,4518243000,13085247000,63411911000,7933062000,13758985000,6239747000,219054445000,183166346000,46323499000
20223,11710,송파구,3995905,8,198242083000,40358278000,6597742000,5080993000,38136010000,12146093000,10225135000,5701542000,28781240000,7534435000,43680615000
20223,11170,용산구,3971498,8,256755503000,130673451000,2601650000,16261226000,4933911000,2416631000,1328105000,5067084000,31089841000,30131416000,32252188000
20223,11410,서대문구,3417706,7,135095475000,16832585000,1256334000,854666000,81715746000,3025516000,3408450000,2113957000,4214293000,3251898000,18422030000
20223,11530,구로구,2994059,7,1297895770000,26056510000,1389498000,2280819000,20524860000,3797929000,3654909000,3276925000,1213772560000,2652441000,20489319000
20223,11740,강동구,3292857,7,158217590000,23477592000,2020674000,1735068000,19159338000,4089514000,5888203000,2980181000,72694781000,3524803000,22647436000
20224,11290,성북구,3281773,7,79024456000,21578257000,1906094000,1225034000,10083310000,6134075000,3392787000,2534955000,6761619000,3185931000,22222394000
20224,11650,서초구,4912401,9,604548314000,22222433000,5042647000,12742509000,64989187000,6772248000,11879067000,5945177000,233984843000,191658684000,49311519000
20224,11470,양천구,3796034,8,102775881000,25892958000,1498885000,1406421000,19910641000,6321545000,11281613000,2276076000,10949614000,3790854000,19447274000
20224,11170,용산구,3971498,8,236632169000,123059964000,2683973000,12257701000,5055012000,2141007000,1372237000,3820295000,25683909000,30300560000,30257511000
20224,11305,강북구,2547460,6,58603244000,14723560000,1741725000,1217084000,10223836000,3470528000,1351581000,3075055000,3829771000,2486565000,16483539000
20224,11320,도봉구,2785111,6,47076208000,14110515000,829365000,940540000,6262292000,4542828000,2003333000,1444806000,2985674000,1771998000,12184857000
20224,11215,광진구,3192971,7,94555442000,20647311000,3433143000,1988453000,12684108000,6451775000,3011229000,4657211000,5766640000,5535618000,30379954000
20224,11380,은평구,2912739,6,84713663000,20272130000,4669664000,1871680000,18254173000,3914036000,4364091000,3029126000,4521989000,3358645000,20458129000
20224,11410,서대문구,3417706,7,133269162000,16463713000,1498111000,857822000,80000892000,2628201000,3121865000,1980512000,3954854000,3132826000,19630366000
20224,11530,구로구,2994059,7,1374773852000,24381792000,1638754000,2109525000,21754309000,3551672000,3621614000,3189527000,1290094087000,3011768000,21420804000
20224,11560,영등포구,3604887,7,268003744000,26847382000,4904543000,2841382000,21478853000,84715886000,3148754000,5156976000,38493155000,34404834000,46011979000
20224,11590,동작구,3454170,7,177991239000,23518984000,1157712000,1443301000,16592215000,97191013000,3825680000,2832415000,5258546000,3632527000,22538846000
20224,11680,강남구,4943841,9,2682596068000,43032309000,35642400000,9200405000,134393742000,32966794000,34699891000,11957574000,1361139144000,928074251000,91489558000
20224,11710,송파구,3995905,8,201769267000,38241116000,8376733000,5203282000,40480039000,10861830000,9698419000,5651028000,29319452000,7558590000,46378778000
20224,11740,강동구,3292857,7,145082009000,22019712000,2341020000,1669938000,19643860000,3645600000,5479804000,2840893000,60821201000,3599975000,23020006000
20224,11110,종로구,3725859,7,309554654000,15607623000,4915719000,1689026000,20182003000,6283687000,2626075000,4790515000,125499466000,82785776000,45174764000
20224,11140,중구,3513603,7,2602642770000,39999694000,8848096000,7429321000,13337125000,403847560000,26714524000,3261128000,2002176066000,61841726000,35187530000
20224,11200,성동구,3734499,7,86745402000,20481686000,4012547000,1587407000,13882694000,6780688000,2603660000,2794389000,4559696000,4310785000,25731850000
20224,11350,노원구,3195375,7,118800349000,38773754000,1646307000,1564664000,17563546000,4059597000,7688863000,3134948000,13340594000,4518666000,26509410000
20224,11440,마포구,3832436,8,1103946668000,30101228000,7541495000,2780126000,17950537000,3882546000,8361605000,9123829000,963067024000,8509272000,52629006000
20224,11500,강서구,3160623,7,250067694000,33305774000,6773903000,2293113000,67631062000,46769343000,5866532000,4829952000,29201467000,17089820000,36306728000
20224,11545,금천구,2632285,6,76909617000,16183484000,20432006000,1271043000,9020767000,4197400000,1476223000,1872979000,6750355000,2058965000,13646395000
20224,11230,동대문구,3030256,7,90071351000,24742273000,2816763000,1699224000,22191154000,6315507000,2596722000,2322876000,4614680000,2271677000,20500475000
20224,11260,중랑구,2598785,6,64444132000,18156315000,1411344000,1847407000,10510281000,4678532000,2567084000,2887733000,3633486000,2617716000,16134234000
20224,11620,관악구,2771927,6,114889026000,28965305000,3471493000,1701700000,16256802000,3039792000,14409598000,5532564000,6668388000,4510347000,30333037000
20232,11215,광진구,3192971,7,100682734000,23266587000,3600792000,2001445000,13356675000,6037433000,3221233000,4685033000,6941958000,5462494000,32109084000
20232,11440,마포구,3832436,8,1048064112000,32858039000,7903297000,2733159000,19324902000,3533758000,8753098000,9198647000,900577617000,9063049000,54118546000
20232,11530,구로구,2994059,7,1370077164000,26164468000,1900845000,2205880000,23323194000,3051215000,3700871000,3225919000,1280979252000,3183272000,22342248000
20232,11560,영등포구,3604887,7,217071132000,28393936000,4662193000,2843012000,21866283000,33660002000,3460966000,4885177000,45612297000,24333894000,47353372000
20232,11620,관악구,2771927,6,118122959000,30465580000,3263734000,1598044000,16862123000,2765241000,14605448000,5526956000,7047927000,4823787000,31164119000
20232,11320,도봉구,2785111,6,50312566000,15453847000,958753000,982786000,6629347000,4604799000,2111960000,1365827000,3215991000,1996412000,12992844000
20232,11545,금천구,2632285,6,77202759000,16554067000,17904713000,2220876000,8867352000,3670298000,1496029000,1933219000,8678606000,2012401000,13865198000
20232,11590,동작구,3454170,7,181358479000,24529192000,1328256000,1530056000,16959825000,97446402000,4391610000,2765726000,4832237000,4066358000,23508817000
20232,11350,노원구,3195375,7,126013453000,40697803000,1913096000,1354219000,18790032000,3745065000,8343172000,3395726000,13898650000,5170432000,28705258000
20232,11410,서대문구,3417706,7,115632104000,18026889000,1473195000,775987000,58155067000,2487906000,3805218000,2057090000,4325422000,3406766000,21118564000
20232,11650,서초구,4912401,9,622104358000,23706215000,5153317000,15691064000,65329794000,6139956000,13133581000,5218404000,250132768000,189612089000,47987170000
20232,11260,중랑구,2598785,6,67707226000,19398815000,1478083000,1673313000,10937502000,4261059000,2646733000,3011752000,4064514000,2799571000,17435884000
20232,11290,성북구,3281773,7,84121681000,23777800000,1905321000,1220216000,10920250000,5199854000,3742943000,2538602000,7282970000,3540481000,23993244000
